KR7005930003,20150116,A005930,1316000,1334000,1334000,1313000,5,-18000,-1.35,282078,271370,359886777000,1318000,1316000,19814,41368,95103,68307,,,5123,6852,,,,,171000,1316000,0,3,1323000,1317000,26,34216000,0,1316000,1316000,2,2668000,376,494816000,1,,147299337,1334000,5000,1350574.75545,100,147299337,71366585,0,75932752,51.54996,51.54996,0,0,0,0,7253,9582244000,-57261,00,1,1,0,0,,,,,,,,1534000,1134000,00,265856,352626375000,00,00,-14849,1316000,1334000,1334000,1313000,1316000,271370,359886777000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150119,A005930,1343000,1329000,1349000,1320000,2,27000,2.05,271370,133459,179081780877,1343000,1342000,26851,26015,47203,73605,,,6116,6712,,,,,180000,1342000,-1000,5,1343000,1342000,26,34869000,0,1342000,1341000,0,0,919,1234217000,1,,147299337,1316000,5000,1345872.00136973,100,147299337,71369868,0,75929469,51.54773,51.54773,0,0,0,0,7011,9414607000,-3283,00,1,1,0,0,,,,,,,,1513000,1119000,00,132117,177279984000,00,00,26066,1343000,1329000,1349000,1320000,1343000,133459,179081780877,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150120,A005930,1372000,1350000,1372000,1345000,2,29000,2.16,133459,265561,360703426580,1372000,1371000,19602,14386,66207,167734,,,5489,13895,,,,,180000,1370000,-2000,5,1370000,1369000,83,113670000,0,1370000,1369000,1,1343000,1419,1946868000,1,,147299337,1343000,5000,1360219.66263251,100,147299337,71352366,0,75946971,51.55962,51.55962,0,0,0,0,16869,22870483000,17502,00,1,1,0,0,,,,,,,,1544000,1142000,00,263665,358104975000,00,00,58613,1372000,1350000,1372000,1345000,1372000,265561,360703426580,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150121,A005930,1395000,1367000,1395000,1360000,2,23000,1.68,265561,332253,459313530360,1395000,1392000,24550,9772,88877,165392,,,4977,13747,,,,,180000,1383000,-12000,5,1384000,1383000,1741,2405908000,0,1388000,1379000,8,10976000,313,436635000,1,,147299337,1372000,5000,1498376.83714187,100,147299337,71360949,0,75938388,51.55379,51.55379,0,0,0,0,8247,11403262000,-8583,00,1,1,0,0,,,,,,,,1577000,1167000,00,296517,409735742000,00,00,23431,1395000,1367000,1395000,1360000,1395000,332253,459313530360,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150122,A005930,1378000,1398000,1399000,1378000,5,-17000,-1.22,332253,359154,499074029834,1378000,1377000,4930,20706,138457,150102,,,8172,17312,,,,,180000,1378000,0,3,1379000,1378000,78,107436000,0,1378000,1376000,231,322245000,92,126776000,1,,147299337,1395000,5000,1499750.38148776,100,147299337,71464501,0,75834836,51.48349,51.48349,0,0,0,0,13225,18381223000,-103552,00,1,1,0,0,,,,,,,,1604000,1186000,00,321030,446092233000,00,00,60612,1378000,1398000,1399000,1378000,1378000,359154,499074029834,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150123,A005930,1386000,1400000,1400000,1377000,2,8000,0.58,359154,257175,356849882274,1386000,1385000,28806,7933,125301,82884,,,5576,7899,,,,,180000,1384000,-2000,5,1386000,1384000,16,22140000,0,1385000,1383000,7,9646000,12,16632000,1,,147299337,1378000,5000,1399730.9159001,100,147299337,71504977,0,75794360,51.45601,51.45601,0,0,0,0,9149,12699800000,-40476,00,1,1,0,0,,,,,,,,1584000,1172000,00,254907,353703277000,00,00,-1602,1386000,1400000,1400000,1377000,1386000,257175,356849882274,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150126,A005930,1389000,1375000,1395000,1364000,2,3000,0.22,257175,203070,280899221700,1389000,1388000,28816,10425,101282,86089,,,7685,9021,,,,,173000,1389000,0,3,1388000,1386000,30,41668000,0,1389000,1388000,16,22176000,0,0,1,,147299337,1386000,5000,1383944.37015284,100,147299337,71561811,0,75737526,51.41742,51.41742,0,0,0,0,11618,16036918000,-56834,00,1,1,0,0,,,,,,,,1593000,1179000,00,202924,280691642000,00,00,-2976,1389000,1375000,1395000,1364000,1389000,203070,280899221700,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150127,A005930,1400000,1375000,1400000,1374000,2,11000,0.79,203070,199144,277628179300,1400000,1399000,45880,9947,70433,96819,,,7482,10512,,,,,180000,1398000,-2000,5,1399000,1398000,24,33512000,0,1398000,1395000,20,27780000,43,60200000,1,,147299337,1389000,5000,1394807.54092099,100,147299337,71546613,0,75752724,51.42774,51.42774,0,0,0,0,9182,12806732000,15198,00,1,1,0,0,,,,,,,,1597000,1181000,00,198957,277367580000,00,00,23205,1400000,1375000,1400000,1374000,1400000,199144,277628179300,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150128,A005930,1378000,1386000,1390000,1374000,5,-22000,-1.57,199144,216630,298882846286,1378000,1377000,11141,36323,78087,66045,,,10965,3974,,,,,175000,1378000,0,3,1381000,1378000,9,12402000,0,1378000,1378000,6,8400000,93,128154000,1,,147299337,1400000,5000,1426800.26117813,100,147299337,71557681,0,75741656,51.42023,51.42023,0,0,0,0,4850,6687229000,-11068,00,1,1,0,0,,,,,,,,1610000,1190000,00,181784,250653150000,00,00,5465,1378000,1386000,1390000,1374000,1378000,216630,298882846286,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150129,A005930,1360000,1368000,1395000,1357000,5,-18000,-1.31,216630,274045,375892306000,1362000,1360000,25721,40802,121427,93997,,,11454,9205,,,,,174000,1363000,3000,2,1365000,1364000,165,224897000,0,1365000,1361000,3,4134000,40,54400000,1,,147299337,1378000,5000,1372146.87004841,100,147299337,71601873,0,75697464,51.39023,51.39023,0,0,0,0,29123,39982273000,-44192,00,1,1,0,0,,,,,,,,1584000,1172000,00,253794,348040580000,00,00,51780,1360000,1368000,1395000,1357000,1360000,274045,375892306000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150130,A005930,1365000,1360000,1377000,1360000,2,5000,0.37,274045,322200,440683045910,1368000,1365000,25672,24110,106320,113549,,,6920,8530,,,,,173000,1365000,0,3,1365000,1364000,63,85988000,0,1365000,1364000,1,1360000,255,348075000,1,,147299337,1360000,5000,1483833.78458252,100,147299337,71636503,0,75662834,51.36672,51.36672,0,0,0,0,10628,14532417000,-34630,00,1,1,0,0,,,,,,,,1564000,1156000,00,290431,397243677000,00,00,28450,1365000,1360000,1377000,1360000,1365000,322200,440683045910,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150202,A005930,1368000,1365000,1377000,1356000,2,3000,0.22,322200,210420,287299059000,1368000,1367000,41909,7070,95177,63307,,,7327,5264,,,,,180000,1368000,0,3,1368000,1365000,50,68313000,0,1368000,1365000,1,1365000,17,23256000,1,,147299337,1365000,5000,1365359.82547694,100,147299337,71627907,0,75671430,51.37255,51.37255,0,0,0,0,12240,16705851000,8596,00,1,1,0,0,,,,,,,,1569000,1161000,00,197682,269950253000,00,00,-8146,1368000,1365000,1377000,1356000,1368000,210420,287299059000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150203,A005930,1366000,1380000,1380000,1359000,5,-2000,-0.15,210420,113088,154946959000,1366000,1365000,21838,24312,63972,35412,,,7424,5464,,,,,173000,1363000,-3000,5,1366000,1363000,23,31355000,0,1366000,1363000,1,1368000,14,19124000,1,,147299337,1368000,5000,1370145.54314469,100,147299337,71629427,0,75669910,51.37152,51.37152,0,0,0,0,4693,6424191000,-1520,00,1,1,0,0,,,,,,,,1573000,1163000,00,113050,154895112000,00,00,3811,1366000,1380000,1380000,1359000,1366000,113088,154946959000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150204,A005930,1359000,1375000,1381000,1359000,5,-7000,-0.51,113088,186578,255507289600,1363000,1359000,12576,36833,68633,84944,,,9081,7980,,,,,180000,1361000,2000,2,1361000,1360000,13,17684000,0,1361000,1360000,0,0,128,173952000,1,,147299337,1366000,5000,1370917.24885906,100,147299337,71651991,0,75647346,51.3562,51.3562,0,0,0,0,7765,10653844000,-22564,00,1,1,0,0,,,,,,,,1570000,1162000,00,185927,254627955000,00,00,13506,1359000,1375000,1381000,1359000,1359000,186578,255507289600,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150205,A005930,1358000,1359000,1369000,1346000,5,-1000,-0.07,186578,135408,183487398000,1358000,1357000,37719,9843,55663,43939,,,5980,6564,,,,,175000,1350000,-8000,5,1355000,1352000,550,742536000,0,1356000,1350000,0,0,943,1280594000,1,,147299337,1359000,5000,1380720.6759368,100,147299337,71641563,0,75657774,51.36328,51.36328,0,0,0,0,3351,4539463000,10428,00,1,1,0,0,,,,,,,,1562000,1156000,00,127415,172656178000,00,00,-12112,1358000,1359000,1369000,1346000,1358000,135408,183487398000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150206,A005930,1372000,1346000,1374000,1336000,2,14000,1.03,135408,160101,217905428005,1372000,1368000,39288,10420,58424,65478,,,6739,9639,,,,,180000,1365000,-7000,5,1367000,1365000,270,368757000,0,1370000,1364000,0,0,6,8232000,1,,147299337,1358000,5000,1408906.13425193,100,147299337,71629624,0,75669713,51.37139,51.37139,0,0,0,0,7784,10613161000,11939,00,1,1,0,0,,,,,,,,1561000,1155000,00,154037,209644111000,00,00,-5524,1372000,1346000,1374000,1336000,1372000,160101,217905428005,1,00,0,0,0,0,0,0,0,0
