강남구,도곡동,개포우성5차,230000,230000,230000,180, 4,89.79,98.96,94.375,14
강남구,도곡동,개포한신,227000,300000,263500,620, 8,73.65,103.93,88.79,11
강남구,도곡동,경남,190000,270000,230000,348, 4,76.47,147.12,111.795,6
강남구,도곡동,그랜빌캐슬,220000,220000,220000,15, 1,105.32,166.79,136.055,17
강남구,도곡동,극동스타클래스(주상복합),200000,300000,250000,96, 1,141.4,258.38,199.89,3
강남구,도곡동,대림,195000,230000,212500,197, 2,102.39,104.47,103.43,3
강남구,도곡동,대림아크로빌(주상복합),280000,340000,310000,490, 2,56.9,230.18,143.54,12
강남구,도곡동,대명비발디,115000,128000,121500,18, 1,46.53,102.21,74.37,5
강남구,도곡동,대우양재디오빌(주상복합),24500,32000,28250,155, 1,32.11,43.76,37.935,5
강남구,도곡동,도곡그린빌,95000,95000,95000,19, 1,63.77,127.4,95.58500000000001,1
강남구,도곡동,도곡렉슬,225000,590000,407500,3002, 34,86.43,225.29,155.86,2
강남구,도곡동,도곡루아르(도시형),96200,110000,103100,29, 1,64.32,66.68,65.5,8
강남구,도곡동,도곡삼성래미안,210000,415000,312500,732, 10,81.35,158.1,119.725,8
강남구,도곡동,도곡쌍용예가,225000,265000,245000,384, 5,83.52,232.86,158.19,1
강남구,도곡동,도곡아이파크1차,210000,310000,260000,321, 5,109.19,178.59,143.89,16
강남구,도곡동,도곡아이파크2차,320000,340000,330000,58, 2,175.89,232.37,204.13,4
강남구,도곡동,도곡아이파크3차,300000,310000,305000,72, 3,179.5,225.98,202.74,5
강남구,도곡동,도곡우성,225000,230000,227500,390, 2,93.94,101.17,97.555,2
강남구,도곡동,도곡조이너스,180000,180000,180000,26, 1,78.68,109.25,93.965,2
강남구,도곡동,도곡지웰카운티,220000,240000,230000,37, 2,125.8,148.53,137.165,10
강남구,도곡동,도곡한라비발디,230000,380000,305000,110, 1,111.45,164.97,138.21,3
강남구,도곡동,도곡한신,220000,280000,250000,421, 5,79.5,135.75,107.625,6
강남구,도곡동,도곡현대하이페리온,280000,300000,290000,71, 2,171.91,218.57,195.24,5
강남구,도곡동,래미안도곡카운티,230000,370000,300000,397, 8,81.57,132.86,107.215,5
강남구,도곡동,로덴하우스웨스트빌리지,500000,500000,500000,19, 1,298.43,337.65,318.03999999999996,16
강남구,도곡동,로덴하우스이스트빌리지,470000,470000,470000,33, 1,280.33,287.45,283.89,16
강남구,도곡동,롯데캐슬모닝,265000,265000,265000,60, 2,105.37,177.25,141.31,6
강남구,도곡동,매봉,163000,205000,184000,132, 1,70.84,100.61,85.725,20
강남구,도곡동,삼성,170000,230000,200000,231, 4,81.09,104.15,92.62,16
강남구,도곡동,삼익,210000,213000,211500,247, 2,113.73,165.21,139.47,11
강남구,도곡동,아카데미스위트(주상복합),230000,255000,242500,414, 1,112.2,332.64,222.42,11
강남구,도곡동,양재SK허브프리모(주상복합),38000,97000,67500,176, 1,47.19,98.16,72.675,4
강남구,도곡동,역삼럭키,225000,300000,262500,1094, 10,112,145.2,128.6,8
강남구,도곡동,우성캐릭터199(주상복합),270000,350000,310000,199, 2,162.08,201.13,181.60500000000002,9
강남구,도곡동,이니그마빌Ⅲ,430000,600000,515000,14, 1,265.22,270.31,267.765,12
강남구,도곡동,중명하니빌,36000,53000,44500,111, 1,31.88,64.37,48.125,4
강남구,도곡동,타워팰리스1차(주상복합),265000,950000,607500,1294, 4,105.79,403.76,254.775,6
강남구,도곡동,타워팰리스2차(주상복합),290000,1080000,685000,813, 2,92.87,326.18,209.525,6
강남구,도곡동,타워팰리스3차(주상복합),340000,750000,545000,480, 1,160.73,314.94,237.83499999999998,8
강남구,도곡동,포스코트,360000,380000,370000,64, 1,241.7,256.17,248.935,14
강남구,도곡동,플럼힐스,250000,250000,250000,5, 1,260.67,334.12,297.395,13
강남구,도곡동,현대(도곡현대),200000,220000,210000,211, 3,102.54,102.54,102.54,5
강남구,도곡동,현대그린,190000,220000,205000,171, 1,96.61,96.91,96.75999999999999,5
강남구,도곡동,현대비젼21(주상복합),45000,55000,50000,232, 1,50.9,66.57,58.735,11
강남구,도곡동,현대아이리스,160000,160000,160000,17, 1,100.52,157.81,129.165,6
강남구,도곡동,현대오티움,310000,310000,310000,18, 1,219.69,262.63,241.16,13
강남구,삼성동,LH삼성(도시형),68000,68000,68000,47, 1,44.28,65.73,55.005,18
강남구,삼성동,그라나다,127000,127000,127000,19, 1,52.82,99.44,76.13,3
강남구,삼성동,동일파크스위트,420000,420000,420000,36, 1,170.87,202.22,186.54500000000002,17
강남구,삼성동,래미안라클래시,245000,370000,307500,679, 7,84.46,227.3,155.88,8
강남구,삼성동,래미안삼성1차(301/302/303동),280000,385000,332500,133, 3,102.54,169.89,136.215,13
강남구,삼성동,래미안삼성1차(501~504동),250000,350000,300000,112, 4,109.65,205.27,157.46,14
강남구,삼성동,래미안삼성2차,270000,430000,350000,275, 8,115.07,226.39,170.73,6
강남구,삼성동,롯데캐슬프레미어,260000,480000,370000,713, 11,106.93,239.42,173.175,6
강남구,삼성동,미켈란147(주상복합),165000,170000,167500,67, 1,101.54,239.48,170.51,12
강남구,삼성동,브라운스톤레전드(주상복합),450000,480000,465000,54, 1,199.47,343.15,271.31,10
강남구,삼성동,삼부(101동),260000,260000,260000,43, 1,81.68,141.16,111.42,16
강남구,삼성동,삼부아그레빌,195000,195000,195000,67, 1,90.63,125.95,108.28999999999999,12
강남구,삼성동,삼성대성유니드,180000,190000,185000,59, 1,97.5,105.01,101.255,12
강남구,삼성동,삼성디뷰더센트럴(도시형),7500,89300,48400,27, 1,39.99,50.07,45.03,19
강남구,삼성동,삼성라테라스,400000,430000,415000,18, 1,139.86,243.27,191.565,21
강남구,삼성동,삼성롯데,175000,255000,215000,339, 3,79.36,122.6,100.97999999999999,7
강남구,삼성동,삼성롯데캐슬킹덤,320000,330000,325000,118, 3,122.25,207.63,164.94,1
강남구,삼성동,삼성미켈란107(주상복합),195000,220000,207500,64, 1,99.79,99.79,99.79,13
강남구,삼성동,삼성벨라스,260000,260000,260000,19, 1,156.64,185.99,171.315,2
강남구,삼성동,삼성브르넨(주상복합),230000,290000,260000,22, 1,41.29,162.84,102.065,9
강남구,삼성동,삼성센트럴아이파크,340000,480000,410000,416, 4,74.23,220.74,147.485,8
강남구,삼성동,삼성신도브래뉴(주상복합),190000,320000,255000,21, 1,102.98,163.81,133.395,10
강남구,삼성동,삼성씨엘케이,205000,205000,205000,12, 1,99.47,99.47,99.47,4
강남구,삼성동,삼성아펠바움,500000,580000,540000,17, 1,282.73,313.63,298.18,15
강남구,삼성동,삼성우림루미아트,260000,260000,260000,40, 1,117.5,165.44,141.47,17
강남구,삼성동,삼성우정에쉐르II(주상복합),120000,120000,120000,60, 1,66.26,71.83,69.045,15
강남구,삼성동,삼성이안파크,180000,180000,180000,19, 1,102.03,130.74,116.385,11
강남구,삼성동,삼성중앙하이츠빌리지,210000,280000,245000,298, 5,83.93,192.66,138.29500000000002,7
강남구,삼성동,삼성파크,200000,200000,200000,114, 1,121.5,162.21,141.85500000000002,11
강남구,삼성동,삼성팰리스(71-16),350000,350000,350000,19, 1,99.26,136.65,117.95500000000001,16
강남구,삼성동,삼성포스코더샵(주상복합),320000,360000,340000,72, 1,176.54,242.66,209.6,11
강남구,삼성동,삼성풍림2차,170000,170000,170000,112, 1,54.6,126.74,90.67,12
강남구,삼성동,삼성헤렌하우스2,370000,540000,455000,33, 2,133.03,273.46,203.245,7
강남구,삼성동,삼성힐스테이트1단지,115000,370000,242500,1144, 17,41.4,144.26,92.83,7
강남구,삼성동,삼성힐스테이트2단지,165000,300000,232500,926, 12,51.81,111.25,81.53,6
강남구,삼성동,상아빌라트,250000,250000,250000,17, 1,189.41,290.16,239.78500000000003,4
강남구,삼성동,상지리츠빌카일룸,530000,535000,532500,13, 1,287.46,333.74,310.6,18
강남구,삼성동,서광,173000,225000,199000,304, 2,77.04,104.43,90.73500000000001,5
강남구,삼성동,석탑,175000,175000,175000,139, 1,80.92,106.24,93.58,3
강남구,삼성동,선릉LG에클라트(A동/주상복합),34500,37000,35750,125, 1,45.07,65.27,55.17,17
강남구,삼성동,선릉LG에클라트(B동/주상복합),33000,45000,39000,293, 1,47.44,77.44,62.44,16
강남구,삼성동,아델하우스,700000,700000,700000,14, 1,210.21,226.56,218.385,13
